Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate,latitude,longitude
Mongolia,Female,25+,Adults,Asia,2016,0.0572293189791382,46.862496,103.846656
Mongolia,Total,25+,Adults,Asia,2016,0.0772743097399641,46.862496,103.846656
Montenegro,Total,25+,Adults,Europe,2016,0.2088722851557269,42.708678,19.37439
Montenegro,Total,15-24,Youth,Europe,2016,0.4804102728903885,42.708678,19.37439
Montenegro,Female,15-24,Youth,Europe,2016,0.4654535229372539,42.708678,19.37439
Montenegro,Female,25+,Adults,Europe,2016,0.2029806379047159,42.708678,19.37439
Montenegro,Male,15-24,Youth,Europe,2016,0.4969470555153852,42.708678,19.37439
Montenegro,Male,25+,Adults,Europe,2016,0.2157681904608875,42.708678,19.37439
Morocco,Male,25+,Adults,Africa,2016,0.0877453737178972,31.791702,-7.09262
Morocco,Male,15-24,Youth,Africa,2016,0.2968720709140087,31.791702,-7.09262
Morocco,Total,15-24,Youth,Africa,2016,0.2972871642430572,31.791702,-7.09262
Morocco,Female,15-24,Youth,Africa,2016,0.3022816742990278,31.791702,-7.09262
Morocco,Total,25+,Adults,Africa,2016,0.0937575319354061,31.791702,-7.09262
Morocco,Female,25+,Adults,Africa,2016,0.1131731876489649,31.791702,-7.09262
Mozambique,Female,15-24,Youth,Africa,2016,0.0951233228890495,-18.665695,35.529562
Mozambique,Female,25+,Adults,Africa,2016,0.0320023566589004,-18.665695,35.529562
Mozambique,Male,15-24,Youth,Africa,2016,0.1010551404622265,-18.665695,35.529562
Mozambique,Total,25+,Adults,Africa,2016,0.0566089106701302,-18.665695,35.529562
Mozambique,Total,15-24,Youth,Africa,2016,0.0566089106701302,-18.665695,35.529562
Mozambique,Male,25+,Adults,Africa,2016,0.0189068316327896,-18.665695,35.529562
Myanmar,Female,15-24,Youth,Asia,2016,0.0407728769984735,,
Myanmar,Female,25+,Adults,Asia,2016,0.010591574944431,,
Myanmar,Male,15-24,Youth,Asia,2016,0.0285343188452371,,
Myanmar,Male,25+,Adults,Asia,2016,0.0066281031573873,,
Myanmar,Total,15-24,Youth,Asia,2016,0.0191612436731742,,
Myanmar,Total,25+,Adults,Asia,2016,0.0191612436731742,,
Namibia,Male,15-24,Youth,Africa,2016,0.4995045660266195,-22.95764,18.49041
Namibia,Total,15-24,Youth,Africa,2016,0.600479365844514,-22.95764,18.49041
Namibia,Total,25+,Adults,Africa,2016,0.2471412120725208,-22.95764,18.49041
Namibia,Male,25+,Adults,Africa,2016,0.2392276586058219,-22.95764,18.49041
Namibia,Female,25+,Adults,Africa,2016,0.2475027449720146,-22.95764,18.49041
Namibia,Female,15-24,Youth,Africa,2016,0.6907286896440908,-22.95764,18.49041
Nepal,Male,25+,Adults,Asia,2016,0.0960204600840898,28.394857,84.124008
Nepal,Male,15-24,Youth,Asia,2016,0.2479580086232291,28.394857,84.124008
Nepal,Female,25+,Adults,Asia,2016,0.1206046972496719,28.394857,84.124008
Nepal,Female,15-24,Youth,Asia,2016,0.2925470662274711,28.394857,84.124008
Nepal,Total,25+,Adults,Asia,2016,0.174964069878507,28.394857,84.124008
Nepal,Total,15-24,Youth,Asia,2016,0.174964069878507,28.394857,84.124008
Netherlands,Female,15-24,Youth,Europe,2016,0.136806727189952,52.132633,5.291266
Netherlands,Female,25+,Adults,Europe,2016,0.0764842934040331,52.132633,5.291266
Netherlands,Total,25+,Adults,Europe,2016,0.0679280147826785,52.132633,5.291266
Netherlands,Total,15-24,Youth,Europe,2016,0.1443051873276023,52.132633,5.291266
Netherlands,Male,15-24,Youth,Europe,2016,0.1519911089686939,52.132633,5.291266
Netherlands,Male,25+,Adults,Europe,2016,0.0607107469001901,52.132633,5.291266
New Caledonia,Female,15-24,Youth,Oceania,2016,0.5329128839613294,-20.904305,165.618042
New Caledonia,Male,15-24,Youth,Oceania,2016,0.4666586326022334,-20.904305,165.618042
New Caledonia,Male,25+,Adults,Oceania,2016,0.1048311507458289,-20.904305,165.618042
New Caledonia,Total,15-24,Youth,Oceania,2016,0.2643095614293493,-20.904305,165.618042
New Caledonia,Total,25+,Adults,Oceania,2016,0.2643095614293493,-20.904305,165.618042
New Caledonia,Female,25+,Adults,Oceania,2016,0.1390964355534131,-20.904305,165.618042
New Zealand,Total,25+,Adults,Oceania,2016,0.0477357328405773,-40.900557,174.885971
New Zealand,Total,15-24,Youth,Oceania,2016,0.1795881202967247,-40.900557,174.885971
New Zealand,Female,25+,Adults,Oceania,2016,0.0538416218098069,-40.900557,174.885971
New Zealand,Male,15-24,Youth,Oceania,2016,0.1791864170750649,-40.900557,174.885971
New Zealand,Female,15-24,Youth,Oceania,2016,0.1821991912375137,-40.900557,174.885971
New Zealand,Male,25+,Adults,Oceania,2016,0.0426207118181087,-40.900557,174.885971
Nicaragua,Male,25+,Adults,North America,2016,0.0368897458557617,12.865416,-85.207229
Nicaragua,Total,15-24,Youth,North America,2016,0.0658815600367781,12.865416,-85.207229
Nicaragua,Total,25+,Adults,North America,2016,0.0658815600367781,12.865416,-85.207229
Nicaragua,Male,15-24,Youth,North America,2016,0.0810101497014006,12.865416,-85.207229
Nicaragua,Female,25+,Adults,North America,2016,0.0386706301384537,12.865416,-85.207229
Nicaragua,Female,15-24,Youth,North America,2016,0.1333788596984547,12.865416,-85.207229
Niger,Male,15-24,Youth,Africa,2016,0.0113012506360301,17.607789,8.081666
Niger,Total,15-24,Youth,Africa,2016,0.0070231113253528,17.607789,8.081666
Niger,Total,25+,Adults,Africa,2016,0.0070231113253528,17.607789,8.081666
Niger,Female,15-24,Youth,Africa,2016,0.0050079001633593,17.607789,8.081666
Niger,Female,25+,Adults,Africa,2016,0.0057443560697356,17.607789,8.081666
Niger,Male,25+,Adults,Africa,2016,0.0065343724056666,17.607789,8.081666
Nigeria,Total,25+,Adults,Africa,2016,0.0760825901823732,9.081999,8.675277
Nigeria,Total,15-24,Youth,Africa,2016,0.164952732920918,9.081999,8.675277
Nigeria,Female,25+,Adults,Africa,2016,0.0367424546744864,9.081999,8.675277
Nigeria,Male,15-24,Youth,Africa,2016,0.1420154789641412,9.081999,8.675277
Nigeria,Male,25+,Adults,Africa,2016,0.0508020674325808,9.081999,8.675277
Nigeria,Female,15-24,Youth,Africa,2016,0.1622077609062424,9.081999,8.675277
North Korea,Female,15-24,Youth,Asia,2016,0.1341287057122198,40.339852,127.510093
North Korea,Female,25+,Adults,Asia,2016,0.0386438499236763,40.339852,127.510093
North Korea,Male,15-24,Youth,Asia,2016,0.1370075788007819,40.339852,127.510093
North Korea,Male,25+,Adults,Asia,2016,0.0444819367451326,40.339852,127.510093
North Macedonia,Total,25+,Adults,Europe,2016,0.2919712916097587,,
North Macedonia,Male,25+,Adults,Europe,2016,0.298519054122814,,
North Macedonia,Male,15-24,Youth,Europe,2016,0.6504914169411639,,
North Macedonia,Female,25+,Adults,Europe,2016,0.2773894646635066,,
North Macedonia,Total,15-24,Youth,Europe,2016,0.6538657240031064,,
North Macedonia,Female,15-24,Youth,Europe,2016,0.663091507993894,,
Norway,Total,25+,Adults,Europe,2016,0.0492086446533301,60.472024,8.468946
Norway,Total,15-24,Youth,Europe,2016,0.1489649446988564,60.472024,8.468946
Norway,Female,15-24,Youth,Europe,2016,0.1234166198012908,60.472024,8.468946
Norway,Male,25+,Adults,Europe,2016,0.0565598136097051,60.472024,8.468946
Norway,Male,15-24,Youth,Europe,2016,0.1724645831659569,60.472024,8.468946
Norway,Female,25+,Adults,Europe,2016,0.0405586352802549,60.472024,8.468946
Oman,Female,15-24,Youth,Asia,2016,0.4439757906858412,21.512583,55.923255
Oman,Total,25+,Adults,Asia,2016,0.1571373735750693,21.512583,55.923255
Oman,Total,15-24,Youth,Asia,2016,0.1571373735750693,21.512583,55.923255
Oman,Female,25+,Adults,Asia,2016,0.1423770118636351,21.512583,55.923255
Oman,Male,15-24,Youth,Asia,2016,0.1490051150210224,21.512583,55.923255
Oman,Male,25+,Adults,Asia,2016,0.0082349160440266,21.512583,55.923255
Pakistan,Total,15-24,Youth,Asia,2016,0.0679280147826785,30.375321,69.345116
Pakistan,Female,15-24,Youth,Asia,2016,0.0587825714362229,30.375321,69.345116
Pakistan,Male,15-24,Youth,Asia,2016,0.0717709756032243,30.375321,69.345116
Pakistan,Male,25+,Adults,Asia,2016,0.0140596127580943,30.375321,69.345116
Pakistan,Total,25+,Adults,Asia,2016,0.0167242441284379,30.375321,69.345116
Pakistan,Female,25+,Adults,Asia,2016,0.0271685278915936,30.375321,69.345116
Palestine,Total,15-24,Youth,Asia,2016,0.5166706836988832,,
Palestine,Total,25+,Adults,Asia,2016,0.2576122760504539,,
Palestine,Female,15-24,Youth,Asia,2016,0.8129803701025682,,
Palestine,Male,15-24,Youth,Asia,2016,0.4506842344875605,,
Palestine,Male,25+,Adults,Asia,2016,0.2119653999625076,,
Palestine,Female,25+,Adults,Asia,2016,0.4212259982325058,,
Panama,Total,25+,Adults,North America,2016,0.0447363487855172,8.537981,-80.782127
Panama,Total,15-24,Youth,North America,2016,0.1643233978736509,8.537981,-80.782127
Panama,Male,25+,Adults,North America,2016,0.0364478723119359,8.537981,-80.782127
Panama,Female,25+,Adults,North America,2016,0.0562652312471546,8.537981,-80.782127
Panama,Female,15-24,Youth,North America,2016,0.2117243780295117,8.537981,-80.782127
Panama,Male,15-24,Youth,North America,2016,0.1380787873918748,8.537981,-80.782127
Papua New Guinea,Male,15-24,Youth,Oceania,2016,0.0777697437133445,-6.314993,143.95555
Papua New Guinea,Female,15-24,Youth,Oceania,2016,0.044348035671246,-6.314993,143.95555
Papua New Guinea,Female,25+,Adults,Oceania,2016,0.0099622398971639,-6.314993,143.95555
Papua New Guinea,Total,15-24,Youth,Oceania,2016,0.0392798800246378,-6.314993,143.95555
Papua New Guinea,Total,25+,Adults,Oceania,2016,0.0392798800246378,-6.314993,143.95555
Papua New Guinea,Male,25+,Adults,Oceania,2016,0.0383626576685145,-6.314993,143.95555
Paraguay,Total,15-24,Youth,South America,2016,0.1535979218553332,-23.442503,-58.443832
Paraguay,Total,25+,Adults,South America,2016,0.0445221070672986,-23.442503,-58.443832
Paraguay,Female,15-24,Youth,South America,2016,0.2057122198120028,-23.442503,-58.443832
Paraguay,Female,25+,Adults,South America,2016,0.0561715004954339,-23.442503,-58.443832
Paraguay,Male,15-24,Youth,South America,2016,0.1206582576792265,-23.442503,-58.443832
Paraguay,Male,25+,Adults,South America,2016,0.0362604108084946,-23.442503,-58.443832
Peru,Total,15-24,Youth,South America,2016,0.1074957821161725,-9.189967,-75.015152
Peru,Male,25+,Adults,South America,2016,0.0337698508342036,-9.189967,-75.015152
Peru,Total,25+,Adults,South America,2016,0.0344795265258027,-9.189967,-75.015152
Peru,Female,25+,Adults,South America,2016,0.0371709381109236,-9.189967,-75.015152
Peru,Male,15-24,Youth,South America,2016,0.1045231782758897,-9.189967,-75.015152
Peru,Female,15-24,Youth,South America,2016,0.1167215661069601,-9.189967,-75.015152
Philippines,Female,25+,Adults,Asia,2016,0.0194692161431134,12.879721,121.774017
Philippines,Female,15-24,Youth,Asia,2016,0.1236308615195093,12.879721,121.774017
Philippines,Total,25+,Adults,Asia,2016,0.0201922819421011,12.879721,121.774017
Philippines,Total,15-24,Youth,Asia,2016,0.1025682225971452,12.879721,121.774017
Philippines,Male,15-24,Youth,Asia,2016,0.0916418949679976,12.879721,121.774017
Philippines,Male,25+,Adults,Asia,2016,0.0210626389223641,12.879721,121.774017
Poland,Male,25+,Adults,Europe,2016,0.0670576578024155,51.919438,19.145136
Poland,Male,15-24,Youth,Europe,2016,0.233215500388313,51.919438,19.145136
Poland,Total,15-24,Youth,Europe,2016,0.2356391098256607,51.919438,19.145136
Poland,Total,25+,Adults,Europe,2016,0.0683564982191157,51.919438,19.145136
Poland,Female,15-24,Youth,Europe,2016,0.2401917463378056,51.919438,19.145136
Poland,Female,25+,Adults,Europe,2016,0.0704989154013015,51.919438,19.145136
Portugal,Female,25+,Adults,Europe,2016,0.1321737500334752,39.399872,-8.224454
Portugal,Male,15-24,Youth,Europe,2016,0.3641573605420315,39.399872,-8.224454
Portugal,Male,25+,Adults,Europe,2016,0.1291074154414718,39.399872,-8.224454
Portugal,Total,25+,Adults,Europe,2016,0.1305803272542245,39.399872,-8.224454
Portugal,Female,15-24,Youth,Europe,2016,0.3850191478535658,39.399872,-8.224454
Portugal,Total,15-24,Youth,Europe,2016,0.3737848477544789,39.399872,-8.224454
Puerto Rico,Male,15-24,Youth,North America,2016,0.3948207064620658,18.220833,-66.590149
Puerto Rico,Male,25+,Adults,North America,2016,0.155860850004017,18.220833,-66.590149
Puerto Rico,Female,15-24,Youth,North America,2016,0.2726761468626978,18.220833,-66.590149
Puerto Rico,Female,25+,Adults,North America,2016,0.1135347205484587,18.220833,-66.590149
Qatar,Male,25+,Adults,Asia,2016,0.0,25.354826,51.183884
Qatar,Female,25+,Adults,Asia,2016,0.0059719878953429,25.354826,51.183884
Qatar,Male,15-24,Youth,Asia,2016,0.0023432687930157,25.354826,51.183884
Qatar,Total,15-24,Youth,Asia,2016,0.0060523285396748,25.354826,51.183884
Qatar,Total,25+,Adults,Asia,2016,0.0008301866580969,25.354826,51.183884
Qatar,Female,15-24,Youth,Asia,2016,0.0323772796657829,25.354826,51.183884
Republic of Vietnam,Total,15-24,Youth,Asia,2016,0.095498245895932,,
Republic of Vietnam,Total,25+,Adults,Asia,2016,0.0128411129857261,,
Republic of Vietnam,Male,15-24,Youth,Asia,2016,0.0904501754104067,,
Republic of Vietnam,Female,25+,Adults,Asia,2016,0.0104844540853217,,
Republic of Vietnam,Female,15-24,Youth,Asia,2016,0.0903162743365201,,
Republic of Vietnam,Male,25+,Adults,Asia,2016,0.013791810610321,,
Romania,Male,25+,Adults,Europe,2016,0.0738062719263008,45.943161,24.96676
Romania,Male,15-24,Youth,Europe,2016,0.2652981976915454,45.943161,24.96676
Romania,Female,25+,Adults,Europe,2016,0.0519670067753943,45.943161,24.96676
Romania,Female,15-24,Youth,Europe,2016,0.2917168795693741,45.943161,24.96676
Romania,Total,15-24,Youth,Europe,2016,0.2753675584478187,45.943161,24.96676
Romania,Total,25+,Adults,Europe,2016,0.064232345143408,45.943161,24.96676
Rwanda,Male,15-24,Youth,Africa,2016,0.2054845879863956,-1.940278,29.873888
Rwanda,Female,25+,Adults,Africa,2016,0.1444524785088776,-1.940278,29.873888
Rwanda,Female,15-24,Youth,Africa,2016,0.2384912026994456,-1.940278,29.873888
Rwanda,Total,15-24,Youth,Africa,2016,0.172493595065299,-1.940278,29.873888
Rwanda,Total,25+,Adults,Africa,2016,0.172493595065299,-1.940278,29.873888
Rwanda,Male,25+,Adults,Africa,2016,0.1305267668246699,-1.940278,29.873888
Saint Lucia,Male,25+,Adults,North America,2016,0.1467421868723387,13.909444,-60.978893
Saint Lucia,Female,25+,Adults,North America,2016,0.216973300125867,13.909444,-60.978893
Saint Lucia,Female,15-24,Youth,North America,2016,0.5808762486275139,13.909444,-60.978893
Saint Lucia,Male,15-24,Youth,North America,2016,0.6392838970568543,13.909444,-60.978893
Saint Lucia,Total,25+,Adults,North America,2016,0.3525325156441087,13.909444,-60.978893
Saint Lucia,Total,15-24,Youth,North America,2016,0.3525325156441087,13.909444,-60.978893
Saint Vincent and the Grenadines,Male,25+,Adults,North America,2016,0.2055247583085616,12.984305,-61.287228
Saint Vincent and the Grenadines,Female,15-24,Youth,North America,2016,0.5431563161136551,12.984305,-61.287228
Saint Vincent and the Grenadines,Female,25+,Adults,North America,2016,0.1679253367612008,12.984305,-61.287228
Saint Vincent and the Grenadines,Male,15-24,Youth,North America,2016,0.5570150772609196,12.984305,-61.287228
Samoa,Total,25+,Adults,Oceania,2016,0.1611276255768904,-13.759029,-172.104629
Samoa,Total,15-24,Youth,Oceania,2016,0.1611276255768904,-13.759029,-172.104629
Samoa,Male,25+,Adults,Oceania,2016,0.0620765378538335,-13.759029,-172.104629
Samoa,Female,15-24,Youth,Oceania,2016,0.3511020058380868,-13.759029,-172.104629
Samoa,Female,25+,Adults,Oceania,2016,0.1131731876489649,-13.759029,-172.104629
Samoa,Male,15-24,Youth,Oceania,2016,0.177285021825875,-13.759029,-172.104629
Sao Tome and Principe,Male,25+,Adults,Africa,2016,0.1081251171634396,,
Sao Tome and Principe,Male,15-24,Youth,Africa,2016,0.1983744409630165,,
Sao Tome and Principe,Total,25+,Adults,Africa,2016,0.2341483445363898,,
Sao Tome and Principe,Female,25+,Adults,Africa,2016,0.2484400524892209,,
Sao Tome and Principe,Female,15-24,Youth,Africa,2016,0.4380841434348303,,
Sao Tome and Principe,Total,15-24,Youth,Africa,2016,0.2341483445363898,,
Saudi Arabia,Female,15-24,Youth,Asia,2016,0.6262687126750756,23.885942,45.079162
Saudi Arabia,Female,25+,Adults,Asia,2016,0.2516268980477223,23.885942,45.079162
Saudi Arabia,Male,15-24,Youth,Asia,2016,0.2393481695723199,23.885942,45.079162
Saudi Arabia,Male,25+,Adults,Asia,2016,0.0200182105460485,23.885942,45.079162
Saudi Arabia,Total,15-24,Youth,Asia,2016,0.2429925104666006,23.885942,45.079162
Saudi Arabia,Total,25+,Adults,Asia,2016,0.2429925104666006,23.885942,45.079162
Senegal,Male,25+,Adults,Africa,2016,0.0483784579952331,14.497401,-14.452362
Senegal,Female,15-24,Youth,Africa,2016,0.0888567526311561,14.497401,-14.452362
Senegal,Female,25+,Adults,Africa,2016,0.0560242093141587,14.497401,-14.452362
Senegal,Total,15-24,Youth,Africa,2016,0.0847058193406711,14.497401,-14.452362
Senegal,Total,25+,Adults,Africa,2016,0.0514046222650705,14.497401,-14.452362
Senegal,Male,15-24,Youth,Africa,2016,0.0821884791516027,14.497401,-14.452362
Serbia,Male,25+,Adults,Europe,2016,0.1742588575560375,44.016521,21.005859
Serbia,Total,25+,Adults,Europe,2016,0.1834980316542138,44.016521,21.005859
Serbia,Total,15-24,Youth,Europe,2016,0.4673013577568891,44.016521,21.005859
Serbia,Male,15-24,Youth,Europe,2016,0.4299831284646902,44.016521,21.005859
Serbia,Female,25+,Adults,Europe,2016,0.1948126723976326,44.016521,21.005859
Serbia,Female,15-24,Youth,Europe,2016,0.5292975549663907,44.016521,21.005859
Seychelles,Total,15-24,Youth,Africa,2016,0.1540665756139364,-4.679574,55.491977
Seychelles,Total,25+,Adults,Africa,2016,0.0349347901770172,-4.679574,55.491977
Sierra Leone,Male,25+,Adults,Africa,2016,0.0609651589405747,8.460555,-11.779889
Sierra Leone,Female,25+,Adults,Africa,2016,0.0403042232398703,8.460555,-11.779889
Sierra Leone,Total,15-24,Youth,Africa,2016,0.0690393936959374,8.460555,-11.779889
Sierra Leone,Female,15-24,Youth,Africa,2016,0.0598403899199271,8.460555,-11.779889
Sierra Leone,Total,25+,Adults,Africa,2016,0.0690393936959374,8.460555,-11.779889
Sierra Leone,Male,15-24,Youth,Africa,2016,0.1354007659141426,8.460555,-11.779889
Singapore,Male,25+,Adults,Asia,2016,0.046959106612035,1.352083,103.819836
Singapore,Male,15-24,Youth,Asia,2016,0.0850137918106103,1.352083,103.819836
Singapore,Female,25+,Adults,Asia,2016,0.048619479928229,1.352083,103.819836
Singapore,Female,15-24,Youth,Asia,2016,0.1703757264133258,1.352083,103.819836
Singapore,Total,15-24,Youth,Asia,2016,0.1217428563777081,1.352083,103.819836
Singapore,Total,25+,Adults,Asia,2016,0.0475616614445247,1.352083,103.819836
Slovakia,Female,25+,Adults,Europe,2016,0.1304865965025039,48.669026,19.699024
Slovakia,Male,15-24,Youth,Europe,2016,0.2651509065102702,48.669026,19.699024
Slovakia,Male,25+,Adults,Europe,2016,0.1033582389330762,48.669026,19.699024
Slovakia,Female,15-24,Youth,Europe,2016,0.3526686484025602,48.669026,19.699024
Slovakia,Total,25+,Adults,Europe,2016,0.1155298465493693,48.669026,19.699024
Slovakia,Total,15-24,Youth,Europe,2016,0.2971800433839479,48.669026,19.699024
Slovenia,Female,25+,Adults,Europe,2016,0.1090356444658686,46.151241,14.995463
Slovenia,Total,25+,Adults,Europe,2016,0.0995286682199191,46.151241,14.995463
Slovenia,Total,15-24,Youth,Europe,2016,0.2033555609115984,46.151241,14.995463
Slovenia,Male,25+,Adults,Europe,2016,0.0914812136793336,46.151241,14.995463
Slovenia,Male,15-24,Youth,Europe,2016,0.210371977183257,46.151241,14.995463
Slovenia,Female,15-24,Youth,Europe,2016,0.1968613588280977,46.151241,14.995463
Solomon Islands,Male,15-24,Youth,Oceania,2016,0.0131356953482766,-9.64571,160.156194
Solomon Islands,Female,15-24,Youth,Oceania,2016,0.0201119412977692,-9.64571,160.156194
Solomon Islands,Female,25+,Adults,Oceania,2016,0.0055435044589057,-9.64571,160.156194
Solomon Islands,Male,25+,Adults,Oceania,2016,0.007351168956375,-9.64571,160.156194
Somalia,Total,25+,Adults,Africa,2016,0.3122863162029226,5.152149,46.199616
Somalia,Total,15-24,Youth,Africa,2016,0.3122863162029226,5.152149,46.199616
Somalia,Female,25+,Adults,Africa,2016,0.273064459976969,5.152149,46.199616
Somalia,Male,15-24,Youth,Africa,2016,0.4181864438552796,5.152149,46.199616
Somalia,Female,15-24,Youth,Africa,2016,0.4821108165287485,5.152149,46.199616
Somalia,Male,25+,Adults,Africa,2016,0.1710184515679815,5.152149,46.199616
South Africa,Male,15-24,Youth,Africa,2016,0.5279987145496906,-30.559482,22.937506
